ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,factor_expansion
2024,1,2262301,1,27,1,1,20230122623011002711,1,1,1,1,2,,2,51.0,1,1,6.0,1.0,1973.0,1,,,,,,,,,,,,,,,,5212.0,4761.0,2,,2,1,1,2.0,5.0,0.0,6.0,6.0,6.0,6.0,0.0,29.0,,60.0,2,60,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,,,1050,50.0,,,,,,1100.0,1100.0,1100,1,594.052801681986
2024,1,2262301,1,27,1,1,20230122623011002712,1,2,3,1,2,,1,16.0,2,2,21.0,11.0,2007.0,1,,,,,,,,,,,,,,,,5223.0,4761.0,4,,2,1,1,2.0,3.0,0.0,0.0,2.0,2.0,2.0,0.0,9.0,,,1,,2,,,,,,,,,,,,,2,4,2,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,700.195823201548
2024,1,25706,1,44,1,1,202210257061004411,1,1,1,1,2,,2,50.0,1,1,28.0,3.0,1973.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,1,1,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,498.453618043638
2024,1,25706,1,44,1,1,202210257061004412,1,2,6,1,2,,1,75.0,2,2,10.0,5.0,1948.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1,2,7,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,541.91445102775
2024,1,20263,1,70,1,1,202401202631007011,1,1,1,1,2,,1,55.0,1,1,4.0,2.0,1968.0,1,,,,,,,,,,,,,,,,8322.0,4922.0,2,,3,2,1,1.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,50.0,,60.0,2,60,1,2,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,1,5,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,1500,,,,,,,1500.0,1500.0,1500,1,1827.45821705361
2024,1,2247202,1,29,1,1,20221022472021002911,1,1,1,1,2,,1,69.0,1,1,8.0,10.0,1954.0,1,,,,,,,,,,,,,,,,5212.0,4773.0,2,,3,2,1,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,16.0,,48.0,2,48,2,,2,2,,,,,,,,,,,,,,,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,,,1500,,,,,,,1500.0,1500.0,1500,1,643.615840210324
2024,1,2247202,1,29,1,1,20221022472021002912,1,2,2,1,2,,2,65.0,2,2,6.0,3.0,1958.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,7,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,8,1,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,591.998688306993
2024,1,2247202,1,29,1,1,20221022472021002913,1,3,3,1,2,,1,28.0,3,3,11.0,2.0,1995.0,1,,,,,,,,,,,,,,,,4110.0,8530.0,3,5,1,,2,30.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,48.0,,48.0,1,,2,,2,2,4,5000,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,5000.0,,,,,,,,1251,5000.0,5000.0,6251,1,793.236309923851
2024,1,2247202,1,29,1,1,20221022472021002914,1,4,3,1,2,,1,24.0,4,4,22.0,11.0,1999.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,1,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,10,2,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,697.774688916043
2024,1,17938,1,43,1,1,202401179381004311,1,1,1,1,2,,2,57.0,1,1,24.0,7.0,1966.0,2,1,,,,,,,,,,,,,,,2359.0,8521.0,3,5,1,,3,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,40.0,2,40,1,1,1,2,4,2000,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,2000.0,,,,,,,,166,2000.0,2000.0,2166,1,613.767508270688
2024,1,17938,1,43,1,1,202401179381004312,1,2,3,1,1,,1,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2024,1,17938,1,43,1,1,202401179381004313,1,3,3,1,2,,1,32.0,3,3,3.0,10.0,1991.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,1,13,1,1,1,1,1,2,2,,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,10,4,,2,2,2,2,2,2,10,7,2,,,,,,,,,,,,,1,822.404986747749
2024,1,17938,1,43,1,1,202401179381004314,1,4,3,1,2,,1,26.0,4,4,31.0,7.0,1997.0,1,,,,,,,,,,,,,,,,3114.0,2220.0,3,5,1,,4,300.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,40.0,,40.0,1,,2,,2,2,4,1200,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,10,4,,2,2,2,2,2,2,10,7,1,1200.0,,,,,,,,,1200.0,1200.0,1200,1,822.404986747749
2024,1,25963,1,113,1,1,202401259631011311,1,1,1,1,2,,2,45.0,1,1,16.0,11.0,1978.0,1,,,,,,,,,,,,,,,,5212.0,4711.0,3,5,2,2,1,3.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,40.0,,40.0,1,,1,1,1,1,2,120,52.0,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,520.0,225,,,,,,,,745.0,745.0,745,1,524.692999377374
2024,1,25963,1,113,1,1,202401259631011312,1,2,3,1,2,,1,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,1,21632,1,133,1,1,202310216321013311,1,1,1,1,2,,1,55.0,1,1,2.0,4.0,1968.0,1,,,,,,,,,,,,,,,,8322.0,4922.0,2,,3,2,1,1.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,60.0,,60.0,1,,2,,2,2,,,,,,,,,,,,,,,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,,,2200,,,,,,,2200.0,2200.0,2200,1,644.577742751251
2024,1,21632,1,133,1,1,202310216321013312,1,2,2,1,2,,2,54.0,2,2,11.0,4.0,1969.0,2,1,,,,,,,,,,,,,,,3221.0,8610.0,3,5,1,,4,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,36.0,2,36,1,2,2,2,4,1900,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,1900.0,,,,,,,,482,1900.0,1900.0,2382,1,592.883447517272
2024,1,21632,1,133,1,1,202310216321013313,1,3,3,1,2,,1,19.0,3,3,2.0,12.0,2004.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,1,1,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,8,1,,2,2,2,2,2,2,10,7,3,,,,,,,,,,,,,1,698.81753342721
2024,1,21632,1,133,1,1,202310216321013314,1,4,5,1,2,,1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,1,17285,1,87,1,1,202310172851008712,1,1,1,1,2,,2,43.0,1,1,15.0,2.0,1980.0,1,,,,,,,,,,,,,,,,5212.0,4752.0,2,,2,2,1,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,56.0,,56.0,1,,2,,2,2,,,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,1650,,,,,,,1650.0,1650.0,1650,1,298.342423495388
2024,1,17285,1,87,1,1,202310172851008713,1,2,3,1,2,,1,17.0,2,2,19.0,8.0,2006.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,3,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,266.694659419382
2024,1,17285,1,87,1,1,202310172851008714,1,3,3,1,2,,2,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,1,17692,1,6,1,1,202401176921000611,1,1,1,1,2,,2,31.0,1,1,4.0,3.0,1992.0,1,,,,,,,,,,,,,,,,9111.0,9700.0,6,,,,1,1.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,24.0,,24.0,1,,2,,2,2,2,150,30.0,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,650.0,130,,,,,,,,780.0,780.0,780,1,626.938446244509
2024,1,17692,1,6,1,1,202401176921000612,1,2,2,1,2,,1,36.0,2,2,18.0,3.0,1987.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,2,7,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,637.1058351528
2024,1,17692,1,6,1,1,202401176921000613,1,3,3,1,2,,2,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,1,17692,1,6,1,1,202401176921000614,1,4,3,1,2,,1,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,1,17692,1,6,1,1,202401176921000615,1,5,3,1,2,,2,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,1,47176,1,20,1,1,202401471761002011,1,1,1,1,2,,1,29.0,1,1,5.0,9.0,1994.0,1,,,,,,,,,,,,,,,,8152.0,1312.0,3,5,1,,5,1000.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,72.0,2,72,2,,2,2,2,260,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1126.0,,,,,,,,283,1126.0,1126.0,1409,1,1654.42731780248
2024,1,47176,1,20,1,1,202401471761002012,1,2,2,1,2,,2,33.0,2,2,3.0,12.0,1990.0,1,,,,,,,,,,,,,,,,5131.0,5610.0,3,5,2,1,1,5.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,36.0,,36.0,1,,1,1,1,1,2,120,63.0,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,9,1,520.0,273,,,,,,,,793.0,793.0,793,1,1628.02478774786
2024,1,47176,1,20,1,1,202401471761002013,1,3,3,1,2,,1,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,1,47176,1,20,1,1,202401471761002014,1,4,3,1,2,,2,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,1,25937,1,64,1,1,202310259371006411,1,1,1,1,2,,1,33.0,1,1,29.0,12.0,1990.0,1,,,,,,,,,,,,,,,,5223.0,4721.0,3,5,3,2,1,2.0,10.0,0.0,10.0,11.0,8.0,10.0,10.0,59.0,,70.0,2,70,2,,2,2,2,300,140.0,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,7,1,1299.0,606,,,,,,,,1905.0,1905.0,1905,1,836.502675639873
2024,1,25937,1,64,1,1,202310259371006412,1,2,2,1,2,,2,33.0,2,2,5.0,6.0,1990.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,823.153169864249
2024,1,25937,1,64,1,1,202310259371006413,1,3,3,1,2,,2,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,1,25937,1,64,1,1,202310259371006414,1,4,3,1,2,,1,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,1,26671,1,118,1,1,202310266711011811,1,1,1,1,2,,2,75.0,1,1,7.0,3.0,1948.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,1,3,,,1,4,2,,2,,2,,1,3,2,,2,,2,,2,,2,,2,,2,,1,3,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,685.550507463076
2024,1,21655,1,23,1,1,202210216551002313,1,1,1,1,2,,2,76.0,1,1,7.0,7.0,1947.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1,1,3,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,9,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,545.880669770824
2024,1,21655,1,23,1,1,202210216551002311,1,2,3,1,2,,2,54.0,2,2,14.0,12.0,1969.0,1,,,,,,,,,,,,,,,,4417.0,7490.0,3,5,1,,3,80.0,0.0,0.0,9.0,9.0,9.0,9.0,0.0,36.0,,45.0,2,45,1,2,2,2,4,3500,600.0,,,,,,,,,,,,,,1,3,1,1,2,,1,1,2,,2,,2,,2,,2,,1,1,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,3500.0,600,,,,,,,584,4100.0,4100.0,4684,1,545.880669770824
2024,1,21655,1,23,1,1,202210216551002312,1,3,3,1,2,,1,23.0,3,3,13.0,10.0,2000.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,1,2,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,10,3,,2,2,2,2,2,2,10,5,4,,,,,,,,,,,,,1,643.416483951893
2024,1,29315,1,13,1,1,202310293151001311,1,1,1,1,2,,1,29.0,1,1,9.0,9.0,1994.0,1,,,,,,,,,,,,,,,,8343.0,4719.0,3,5,1,,5,900.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,40.0,10.0,52.0,2,52,1,2,2,2,4,1600,2.0,,,500,30,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1600.0,60,,,500.0,,130.0,,420,2290.0,1660.0,2710,1,1014.32985651674
2024,1,29315,1,13,1,1,202310293151001312,1,2,2,1,2,,2,36.0,2,2,20.0,6.0,1987.0,1,,,,,,,,,,,,,,,,4321.0,4719.0,3,5,1,,5,600.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,40.0,,48.0,2,48,2,,2,2,4,1025,3.0,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,8,1,,2,2,2,2,2,2,10,7,1,1025.0,90,,,,,,,455,1115.0,1115.0,1570,1,998.142457872019
2024,1,29315,1,13,1,1,202310293151001313,1,3,3,1,2,,1,15.0,3,3,1.0,9.0,2008.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,4,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,7,3,,,,,,,,,,,,,1,892.260844888919
2024,1,29315,1,13,1,1,202310293151001314,1,4,3,1,2,,2,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,1,29315,1,13,1,1,202310293151001315,1,5,3,1,2,,2,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,1,22609,1,21,1,1,202401226091002111,1,1,1,1,2,,2,46.0,1,1,3.0,3.0,1977.0,1,,,,,,,,,,,,,,,,220.0,8423.0,3,1,,,5,9998.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,53.0,,53.0,1,,2,,2,2,4,2500,12.0,,,,,,,,,,,,,,2,4,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,9,3,,2,2,2,2,2,2,10,7,1,2500.0,360,,,,,,,67,2860.0,2860.0,2927,1,1022.30188396992
2024,1,22609,1,21,1,1,202401226091002112,1,2,3,1,2,,2,16.0,2,1,21.0,11.0,2007.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,2,4,2,,2,,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1298.44754323072
2024,1,22609,1,21,1,1,202401226091002113,1,3,3,1,2,,2,14.0,3,3,18.0,8.0,2009.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,3,,,2,4,2,,1,4,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,5,2,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1298.44754323072
2024,1,47231,1,62,1,1,202301472311006211,1,1,1,1,2,,1,53.0,1,1,3.0,7.0,1970.0,1,,,,,,,,,,,,,,,,8332.0,4923.0,3,5,1,,1,8.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,40.0,,48.0,2,48,1,1,1,2,4,2500,45.0,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,8,1,,2,2,2,2,2,2,10,7,1,2500.0,1350,,,,,,,707,3850.0,3850.0,4557,1,596.163293877418
2024,1,27077,1,137,1,1,202401270771013711,1,1,1,1,2,,1,30.0,1,1,16.0,1.0,1993.0,1,,,,,,,,,,,,,,,,4416.0,4100.0,3,5,1,,2,40.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,32.0,,40.0,2,40,2,,2,2,4,5500,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,10,1,,2,2,2,2,2,2,10,7,1,5500.0,,,,,,,,1624,5500.0,5500.0,7124,1,880.015473214198
2024,1,27077,1,137,1,1,202401270771013712,1,2,2,1,2,,2,28.0,2,2,12.0,10.0,1995.0,1,,,,,,,,,,,,,,,,2634.0,9200.0,3,5,1,,3,90.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,32.0,,40.0,2,40,2,,2,2,4,5000,,,,,,,,,,,,,,,1,3,1,1,1,2,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,6,,2,2,2,2,2,2,10,7,1,5000.0,,,,,,,,617,5000.0,5000.0,5617,1,865.971559208393
2024,1,29309,1,33,1,1,202310293091003311,1,1,1,1,2,,1,74.0,1,1,26.0,8.0,1949.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,2,3,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,2,,5,1,,2,2,2,2,2,2,1,7,4,,,,,,,,,,,,,1,763.821877240526
2024,1,29309,1,33,1,1,202310293091003312,1,2,2,1,2,,2,69.0,2,2,11.0,4.0,1954.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,4,5,,2,2,2,2,2,2,1,1,4,,,,,,,,,,,,,1,702.564357767841
2024,1,29309,1,33,1,1,202310293091003313,1,3,3,1,2,,1,45.0,3,3,10.0,1.0,1978.0,1,,,,,,,,,,,,,,,,9334.0,4921.0,3,5,3,2,1,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,,24.0,2,24,2,,2,2,2,120,10.0,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,520.0,43,,,,,,,,563.0,563.0,563,1,763.821877240526
2024,1,29309,1,33,1,1,202310293091003315,1,4,3,1,2,,1,39.0,4,4,15.0,10.0,1984.0,1,,,,,,,,,,,,,,,,5213.0,4781.0,2,,3,2,1,1.0,6.0,11.0,11.0,11.0,11.0,11.0,11.0,72.0,,72.0,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,10,1,1,,,1842,,,,,,,1842.0,1842.0,1842,1,941.386475422026
2024,1,49936,1,13,1,1,202401499361001311,1,1,1,1,2,,1,56.0,1,1,21.0,9.0,1967.0,1,,,,,,,,,,,,,,,,7127.0,4322.0,2,,3,2,1,1.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,18.0,,48.0,2,48,2,,2,2,,,,,,,,,,,,,,,,,1,1,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,4,5,,2,2,2,2,2,2,10,9,1,,,1033,,,,,,,1033.0,1033.0,1033,1,1374.68180769576
2024,1,49936,1,13,1,1,202401499361001312,1,2,2,1,2,,2,41.0,2,2,19.0,1.0,1982.0,1,,,,,,,,,,,,,,,,9112.0,8121.0,2,,3,2,1,1.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,16.0,,24.0,2,24,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,4,,6,2,2,2,2,2,2,10,7,1,,,779,,,,,,,779.0,779.0,779,1,1667.21407210163
2024,1,49936,1,13,1,1,202401499361001313,1,3,3,1,2,,2,20.0,3,3,13.0,10.0,2003.0,1,,,,,,,,,,,,,,,,9411.0,5610.0,2,,3,2,1,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,20.0,1,,2,,2,2,,,,,,,,300.0,15,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,,,207,9.0,,300,,15.0,,531.0,216.0,531,1,1605.984885023
2024,1,49936,1,13,1,1,202401499361001314,1,4,5,1,2,,2,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,1,22609,1,18,1,1,202401226091001811,1,1,1,1,2,,1,54.0,1,3,9.0,7.0,1969.0,1,,,,,,,,,,,,,,,,7354.0,1410.0,3,5,3,2,1,5.0,0.0,8.0,8.0,8.0,9.0,9.0,8.0,50.0,,50.0,1,,2,,2,2,2,350,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1516.0,,,,,,,,,1516.0,1516.0,1516,1,1111.43774301523
