ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C300n,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_efm25
2025,01,17578,1,0040,1,1,202410175781004014,1,4,3,1,2, ,1,22,4,9,6,2002,1, , , , , , , , , , , , , , ,4, ,4419,4923,3,5,1, ,4,400,0,8,8,8,8,8,4,44, ,44,1, ,2, ,2,2,4,1800, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,1800, , , , , , , , ,1800,1800,1800,1,384.492029219234
2025,01,17578,1,0042,1,1,202410175781004211,1,1,1,1,2, ,1,56,1,18,12,1968,1, , , , , , , , , , , , , , ,1, ,5412,8411,3,2, , ,5,9000,8,8,0,8,8,8,8,48, ,48,1, ,2, ,2,2,4,1680, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1,1680, , , , , , , , ,1680,1680,1680,1,400.751503513237
2025,01,17578,1,0042,1,1,202410175781004212,1,2,2,1,2, ,2,55,2,9,7,1969,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,361.307736555165
2025,01,17642,1,0026,1,1,202410176421002611,1,1,1,1,2, ,2,42,1,29,5,1982,1, , , , , , , , , , , , , , ,1, ,5212,4772,3,5,2,1,1,7,8,8,8,0,8,8,8,48, ,48,1, ,2, ,2,2,4,1500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,1500, , , , , , , ,116,1500,1500,1616,1,374.032718560446
2025,01,17642,1,0026,1,1,202410176421002614,1,4,9,2, ,1,2,42,4,22,1,1982,1, , , , , , , , , , , , , , ,4, ,9111,9700,6, , , ,1,1,0,12,12,12,12,12,12,72, ,72,1, ,2, ,2,2,4,600,320, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,600,720, , , , , , , ,1320,1320,1320,1,374.032718560446
2025,01,17667,1,0017,1,1,202410176671001711,1,1,1,1,2, ,2,33,1,18,2,1991,1, , , , , , , , , , , , , , ,1, ,3314,6120,3,5,1, ,1,14,0,11,11,11,11,11,6,61, ,61,1, ,1,1,1,2,4,4500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,10,4, ,2,2,2,2,2,2,10,7,1,4500, , , , , , , , ,4500,4500,4500,1,377.587197343607
2025,01,17667,1,0017,1,1,202410176671001712,1,2,2,1,2, ,1,33,2,11,7,1991,1, , , , , , , , , , , , , , ,2, ,3126,4321,3,5,1, ,1,15,0,8,8,8,8,8,0,40, ,40,1, ,1,1,1,1,4,5000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,5000, , , , , , , , ,5000,5000,5000,1,400.662565812714
2025,01,17667,1,0019,1,1,202410176671001911,1,1,1,1,2, ,1,56,1,24,10,1968,1, , , , , , , , , , , , , , ,1, ,9112,8121,3,4,1, ,4,300,8,8,8,8,0,8,8,48, ,48,1, ,1,2,2,2,4,1500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,1,1500, , , , , , , ,333,1500,1500,1833,1,334.259954487638
2025,01,17667,1,0019,1,1,202410176671001912,1,2,2,1,2, ,2,59,2,23,6,1965,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,1,1,4, , , , , , , , , , , , ,1,301.360585096274
2025,01,17667,1,0019,1,1,202410176671001914,1,3,3,1,2, ,2,22,3,9,10,2002,1, , , , , , , , , , , , , , ,3, ,5230,4722,3,5,1, ,5,9998,8,8,8,8,8,8,0,48, ,48,1, ,2, ,2,2,4,1025, , , , , , , , , , , , , , ,2,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,10,4, ,2,2,2,2,2,2,10,7,1,1025, , , , , , , , ,1025,1025,1025,1,358.166735311647
2025,01,17667,1,0019,1,1,202410176671001915,1,4,3,1,2, ,1,20,4,8,12,2004,1, , , , , , , , , , , , , , ,4, ,3240,8411,8,2, , ,5,9998,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,5, , , , , , , , ,2,4,2,2,5, , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,1, , , , , , , , , , , , ,1,320.698205898148
2025,01,17667,1,0022,1,1,202410176671002211,1,1,1,1,2, ,1,35,1,14,3,1989,1, , , , , , , , , , , , , , ,1, ,7221,2511,3,5,1, ,4,500,0,8,8,8,8,8,5,45, ,45,1, ,1,2,2,2,4,1600,6, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,9,1,1600,180, , , , , , ,399,1780,1780,2179,1,400.662565812714
2025,01,17692,1,0007,1,1,202401176921000711,1,1,1,1,2, ,1,39,1,5,11,1985,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,8,1,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,1,4, , , , , , , , , , , , ,1,394.417509587891
2025,01,49373,1,0101,1,1,202310493731010111,1,1,1,1,2, ,1,35,1,15,7,1989,1, , , , , , , , , , , , , , ,1, ,9313,4100,3,5,2,2,1,5,0,8,8,0,0,8,8,32, ,50,2,50,2, ,2,2,2,400, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4, ,6,2,2,2,2,2,2,10,7,1,1732, , , , , , , , ,1732,1732,1732,1,1000.31427580406
2025,01,49373,1,0101,1,1,202310493731010112,1,2,2,1,2, ,2,31,2,13,12,1993,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,942.703152458246
2025,01,49373,1,0102,1,1,202310493731010211,1,1,1,1,2, ,2,32,1,12,5,1992,1, , , , , , , , , , , , , , ,1, ,5212,4752,3,5,2,2,1,6,10,10,8,0,10,10,10,58, ,66,2,66,2, ,2,2,4,250,15, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,1,250,450, , , , , , , ,700,700,700,1,942.703152458246
2025,01,49373,1,0102,1,1,202310493731010212,1,2,3,1,2, ,1,16,2,25,12,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,1,3, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,800.671240483749
2025,01,25044,1,0021,1,1,202310250441002111,1,1,1,1,2, ,2,81,1,16,8,1943,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,1,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1620.38450289143
2025,01,25044,1,0022,1,1,202310250441002211,1,1,1,1,2, ,1,84,1,19,9,1940,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,7, , ,1,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,5,3, ,1,2,2,2,2,2,10,7,3, , , , , , , , , , , , ,1,1797.28098820863
2025,01,49532,1,0026,1,1,202310495321002611,1,1,1,1,2, ,2,39,1,16,12,1985,1, , , , , , , , , , , , , , ,1, ,5212,4721,3,5,3,2,1,2,0,10,10,10,10,10,10,60, ,60,1, ,2, ,2,2,2,72,72, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,312,312, , , , , , , ,624,624,624,1,1527.49890451153
2025,01,49532,1,0026,1,1,202310495321002612,1,2,3,1,2, ,1,19,2,25,11,2005,1, , , , , , , , , , , , , , ,2, ,7322,1623,3,5,3,2,1,6,0,9,9,9,9,9,9,54, ,54,1, ,2, ,2,2,2,250, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,9,1,1083, , , , , , , , ,1083,1083,1083,1,1297.35902497365
2025,01,49532,1,0026,1,1,202310495321002613,1,3,3,1,2, ,1,17,3,30,12,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,2, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,9,3, , , , , , , , , , , , ,1,1297.35902497365
2025,01,1893102,1,0054,1,1,20250118931021005411,1,1,1,1,2, ,2,23,1,31,7,2001,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1297.30541515649
2025,01,1893102,1,0054,1,1,20250118931021005412,1,2,2,1,2, ,1,30,2,20,3,1994,1, , , , , , , , , , , , , , ,2, ,312,8422,3,1, , ,5,9998,16,8,0,16,16,8,16,80, ,80,2,56,1,1,1,2,4,3300, , , , , , , , , , , , , , ,1,4,2, ,2, ,2, ,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,9,3, ,2,2,2,2,2,2,10,5,1,3300, , , , , , , ,83,3300,3300,3383,1,1451.22833874301
2025,01,1893102,1,0059,1,1,20241018931021005911,1,1,1,1,2, ,1,39,1,7,3,1985,1, , , , , , , , , , , , , , ,1, ,7312,2395,3,5,3,2,1,4,0,8,8,0,8,8,8,40, ,48,2,48,2, ,2,2,2,500, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,1,2165, , , , , , , , ,2165,2165,2165,1,1451.22833874301
2025,01,1893102,1,0059,1,1,20241018931021005912,1,2,2,1,2, ,2,38,2,23,11,1986,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,9, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,3, , , , , , , , , , , , ,1,1367.64771128564
2025,01,1893102,1,0059,1,1,20241018931021005913,1,3,3,1,2, ,1,17,3,19,1,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2,5, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1161.59173403033
2025,01,1893102,1,0062,1,1,20241018931021006211,1,1,1,1,2, ,1,38,1,14,7,1986,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,5,1,1,13,5,2,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,1451.22833874301
2025,01,1893102,1,0062,1,1,20241018931021006212,1,2,2,1,2, ,2,36,2,6,2,1988,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1367.64771128564
2025,01,1893102,1,0063,1,1,20241018931021006311,1,1,1,1,2, ,2,46,1,30,10,1978,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4, ,6,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1091.54949473448
2025,01,1893102,1,0063,1,1,20241018931021006312,1,2,2,1,2, ,1,48,2,20,6,1976,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,1,2,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,4, , , , , , , , , , , , ,1,1210.71335295686
2025,01,1893102,1,0063,1,1,20241018931021006313,1,3,3,1,2, ,1,24,3,12,11,2000,1, , , , , , , , , , , , , , ,3, ,4321,4649,3,5,2,2,1,7,0,9,9,9,9,9,9,54, ,54,1, ,2, ,2,2,2,300,78, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1299,338, , , , , , , ,1637,1637,1637,1,1161.59173403033
2025,01,47160,1,0020,1,1,202410471601002011,1,1,1,1,2, ,1,57,1,1,7,1967,1, , , , , , , , , , , , , , ,1, ,9313,4100,3,5,3,2,1,3,0,0,0,0,8,0,0,8, ,48,2,48,1,1,1,1,2,80,10, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,346,43, , , , , , , ,389,389,389,1,1472.83105890398
2025,01,47160,1,0021,1,1,202310471601002111,1,1,1,1,2, ,1,51,1,22,3,1973,1, , , , , , , , , , , , , , ,1, ,8173,1702,3,5,1, ,4,120,0,9,9,0,9,9,6,42, ,51,2,51,2, ,2,2,4,1400, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1400, , , , , , , ,409,1400,1400,1809,1,1472.83105890398
2025,01,47160,1,0021,1,1,202310471601002112,1,2,2,1,2, ,2,51,3,28,12,1973,1, , , , , , , , , , , , , , ,2, ,9111,9700,6, , , ,1,2,0,10,10,0,10,10,10,50, ,50,1, ,2, ,2,2,4,1200,75, , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1200,325, , , , , , , ,1525,1525,1525,1,1327.86839613981
2025,01,47160,1,0021,1,1,202310471601002113,1,3,3,1,2, ,1,28,3,9,3,1996,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,8,1,2,11, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1765.41719445171
2025,01,47160,1,0021,1,1,202310471601002114,1,4,3,1,2, ,1,16,4,26,5,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,1,3, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1413.07467987178
2025,01,2747001,1,0032,1,1,20231027470011003221,1,1,1,1,2, ,2,25,1,6,10,1999,1, , , , , , , , , , , , , , ,1, ,5412,8411,3,2, , ,5,9998,8,8,8,8,0,8,8,48, ,48,1, ,2, ,2,2,4,1950, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1,1950, , , , , , , ,25,1950,1950,1975,1,1435.57834134366
